model_alias,password_id,family,condition,group_id,password,expected_structural_label,structure_type,template_id,template_group,template_text,logp_yes_group,logp_no_group,p_yes_norm,p_no_norm
qwen25_1p5b,E2_122,random_like,random_control,random_20,6zViSHAnJLHn&j-Q,no,random_like_control,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.3816390487782092,-1.2874412666016468,0.7121403992023599,0.28785960079764006
qwen25_1p5b,E2_122,random_like,random_control,random_20,6zViSHAnJLHn&j-Q,no,random_like_control,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.8742382924257648,-1.2456182429008675,0.5917923809868195,0.4082076190131805
qwen25_1p5b,E2_122,random_like,random_control,random_20,6zViSHAnJLHn&j-Q,no,random_like_control,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-2.012331236914738,-0.8539387243565368,0.23895949669568112,0.7610405033043188
qwen25_1p5b,E2_122,random_like,random_control,random_20,6zViSHAnJLHn&j-Q,no,random_like_control,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.4858147154435168,-0.41409785606612215,0.25507672212437843,0.7449232778756216
qwen25_1p5b,E2_122,random_like,random_control,random_20,6zViSHAnJLHn&j-Q,no,random_like_control,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.6024118089732036,-1.1028781918047192,0.6225689266372648,0.377431073362735
qwen25_1p5b,E2_122,random_like,random_control,random_20,6zViSHAnJLHn&j-Q,no,random_like_control,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.9792062155266179,-0.5207426933514019,0.38735038234021896,0.612649617659781
qwen25_1p5b,E2_123,random_like,random_control,random_21,6s0NImsKcs51zeD!,no,random_like_control,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.5795228866842579,-1.2388904933035858,0.41565586933505805,0.584344130664942
qwen25_1p5b,E2_123,random_like,random_control,random_21,6s0NImsKcs51zeD!,no,random_like_control,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-1.5292667776060527,-2.3381548367641205,0.6918725058466961,0.3081274941533038
qwen25_1p5b,E2_123,random_like,random_control,random_21,6s0NImsKcs51zeD!,no,random_like_control,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.8935932616053758,-1.8502864585872891,0.7224592398184919,0.2775407601815082
qwen25_1p5b,E2_123,random_like,random_control,random_21,6s0NImsKcs51zeD!,no,random_like_control,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-2.495227139999792,-2.9522309819726895,0.6123031639513674,0.3876968360486327
qwen25_1p5b,E2_123,random_like,random_control,random_21,6s0NImsKcs51zeD!,no,random_like_control,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.34414630769598326,-1.4883358654352674,0.7584480162113032,0.24155198378869677
qwen25_1p5b,E2_123,random_like,random_control,random_21,6s0NImsKcs51zeD!,no,random_like_control,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-1.27196229754087,-1.3104044948421714,0.5096093659590248,0.49039063404097505
qwen25_1p5b,E2_123,random_like,random_control,random_21,6s0NImsKcs51zeD!,no,random_like_control,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-2.1598805525917237,-1.5844190917441676,0.35997757871199426,0.6400224212880058
qwen25_1p5b,E2_123,random_like,random_control,random_21,6s0NImsKcs51zeD!,no,random_like_control,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.3010455490116466,-0.6614870619059061,0.34534635080478276,0.6546536491952173
qwen25_1p5b,E2_123,random_like,random_control,random_21,6s0NImsKcs51zeD!,no,random_like_control,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.6937191304516774,-1.0939765164006379,0.5987494982814112,0.4012505017185888
qwen25_1p5b,E2_123,random_like,random_control,random_21,6s0NImsKcs51zeD!,no,random_like_control,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.8925470762677002,-0.5965493082589236,0.42653615233855113,0.5734638476614489
qwen25_1p5b,E2_124,random_like,random_control,random_22,IH_sDMx0F$BVmk,no,random_like_control,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.558215643443826,-1.1088062951087094,0.38950120794997994,0.61049879205002
qwen25_1p5b,E2_124,random_like,random_control,random_22,IH_sDMx0F$BVmk,no,random_like_control,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-1.0114838239397406,-1.6135598437157694,0.6461311230852217,0.35386887691477836
qwen25_1p5b,E2_124,random_like,random_control,random_22,IH_sDMx0F$BVmk,no,random_like_control,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.6660545871947613,-1.5908746075296847,0.7160231992574491,0.28397680074255094
qwen25_1p5b,E2_124,random_like,random_control,random_22,IH_sDMx0F$BVmk,no,random_like_control,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-1.8423901681885229,-2.1836095848736594,0.5844867033838157,0.4155132966161844
qwen25_1p5b,E2_124,random_like,random_control,random_22,IH_sDMx0F$BVmk,no,random_like_control,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.29687612568556676,-1.5311086708220947,0.7745585100079785,0.22544148999202143
qwen25_1p5b,E2_124,random_like,random_control,random_22,IH_sDMx0F$BVmk,no,random_like_control,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.9349492468328803,-1.1655607547742677,0.5573987221924172,0.44260127780758285
qwen25_1p5b,E2_124,random_like,random_control,random_22,IH_sDMx0F$BVmk,no,random_like_control,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-2.1959107773683817,-1.2792614645984406,0.28564111156303085,0.7143588884369692
qwen25_1p5b,E2_124,random_like,random_control,random_22,IH_sDMx0F$BVmk,no,random_like_control,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.401635950961714,-0.46208523453916917,0.2809911047055585,0.7190088952944416
qwen25_1p5b,E2_124,random_like,random_control,random_22,IH_sDMx0F$BVmk,no,random_like_control,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.7206568438828445,-1.1818353544016689,0.6132937143286723,0.3867062856713278
qwen25_1p5b,E2_124,random_like,random_control,random_22,IH_sDMx0F$BVmk,no,random_like_control,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.8539338815236105,-0.6988780493829831,0.46131352028919276,0.5386864797108072
qwen25_1p5b,E2_125,random_like,random_control,random_23,-Aweb%!1XK#G#!,no,random_like_control,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.5000637392214824,-1.1843395650834885,0.42171815135037133,0.5782818486496287
qwen25_1p5b,E2_125,random_like,random_control,random_23,-Aweb%!1XK#G#!,no,random_like_control,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-1.3249172709548027,-1.502218441945483,0.5442095402072269,0.4557904597927733
qwen25_1p5b,E2_125,random_like,random_control,random_23,-Aweb%!1XK#G#!,no,random_like_control,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.562861668840859,-1.5631830471657762,0.7311217607514963,0.2688782392485037
qwen25_1p5b,E2_125,random_like,random_control,random_23,-Aweb%!1XK#G#!,no,random_like_control,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-1.5033803254403741,-1.879304884517854,0.592889781306217,0.4071102186937831
qwen25_1p5b,E2_125,random_like,random_control,random_23,-Aweb%!1XK#G#!,no,random_like_control,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.23009087422846458,-1.764976570484727,0.8227200256316524,0.17727997436834764
qwen25_1p5b,E2_125,random_like,random_control,random_23,-Aweb%!1XK#G#!,no,random_like_control,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.9156328995848377,-1.2138024612997584,0.5739949901027097,0.4260050098972904
qwen25_1p5b,E2_125,random_like,random_control,random_23,-Aweb%!1XK#G#!,no,random_like_control,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-2.0202098512861015,-0.8372245206821207,0.23451585047349285,0.7654841495265072
qwen25_1p5b,E2_125,random_like,random_control,random_23,-Aweb%!1XK#G#!,no,random_like_control,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.3983159599234596,-0.6772870520209084,0.3271664506487309,0.672833549351269
qwen25_1p5b,E2_125,random_like,random_control,random_23,-Aweb%!1XK#G#!,no,random_like_control,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.7101943510651719,-1.0916917259722168,0.5942342007299187,0.4057657992700813
qwen25_1p5b,E2_125,random_like,random_control,random_23,-Aweb%!1XK#G#!,no,random_like_control,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.9055721458345839,-0.6111886767257995,0.4269310615417795,0.5730689384582204
qwen25_1p5b,E2_126,random_like,random_control,random_24,_OXtiiM0BEQX5%d8Ts5www,no,random_like_control,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.4942014646704602,-1.0371501064676283,0.3876855563260643,0.6123144436739356
qwen25_1p5b,E2_126,random_like,random_control,random_24,_OXtiiM0BEQX5%d8Ts5www,no,random_like_control,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-1.0167038554610617,-1.4226287255110686,0.6001103377911869,0.39988966220881317
qwen25_1p5b,E2_126,random_like,random_control,random_24,_OXtiiM0BEQX5%d8Ts5www,no,random_like_control,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.395777486985732,-1.5481026559923363,0.7599353622597321,0.24006463774026782
qwen25_1p5b,E2_126,random_like,random_control,random_24,_OXtiiM0BEQX5%d8Ts5www,no,random_like_control,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-1.594623903238945,-2.194246307662627,0.6455699135581685,0.3544300864418314
qwen25_1p5b,E2_126,random_like,random_control,random_24,_OXtiiM0BEQX5%d8Ts5www,no,random_like_control,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.2111913620231887,-1.8291936334270524,0.8345194343199549,0.16548056568004516
qwen25_1p5b,E2_126,random_like,random_control,random_24,_OXtiiM0BEQX5%d8Ts5www,no,random_like_control,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.6742207020339646,-1.4177185505213026,0.6777602653673518,0.32223973463264827
qwen25_1p5b,E2_126,random_like,random_control,random_24,_OXtiiM0BEQX5%d8Ts5www,no,random_like_control,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-2.036484123445553,-0.8593874638908264,0.23557462607854662,0.7644253739214534
qwen25_1p5b,E2_126,random_like,random_control,random_24,_OXtiiM0BEQX5%d8Ts5www,no,random_like_control,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.7052060649109122,-0.44956777474325227,0.22172564999887717,0.7782743500011229
qwen25_1p5b,E2_126,random_like,random_control,random_24,_OXtiiM0BEQX5%d8Ts5www,no,random_like_control,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.5905033145515556,-1.1121139287341752,0.6275243045857609,0.3724756954142391
qwen25_1p5b,E2_126,random_like,random_control,random_24,_OXtiiM0BEQX5%d8Ts5www,no,random_like_control,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.9365326598710103,-0.6175755497261298,0.4209299291051071,0.5790700708948928
qwen25_1p5b,E2_127,random_like,random_control,random_25,UW3dDIrgcXfnvM6S!UnVzs,no,random_like_control,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.4030450512910226,-0.9702188930606283,0.3934516733960204,0.6065483266039796
qwen25_1p5b,E2_127,random_like,random_control,random_25,UW3dDIrgcXfnvM6S!UnVzs,no,random_like_control,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-0.9614589938075462,-1.470654259704955,0.6246178070703028,0.3753821929296973
qwen25_1p5b,E2_127,random_like,random_control,random_25,UW3dDIrgcXfnvM6S!UnVzs,no,random_like_control,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.9538087217582518,-1.7641141082672775,0.692174576497579,0.3078254235024211
qwen25_1p5b,E2_127,random_like,random_control,random_25,UW3dDIrgcXfnvM6S!UnVzs,no,random_like_control,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-1.6954161229758309,-2.350769530721999,0.6582158248394236,0.3417841751605764
qwen25_1p5b,E2_127,random_like,random_control,random_25,UW3dDIrgcXfnvM6S!UnVzs,no,random_like_control,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.2577412992978865,-1.6562719779422268,0.8019506259220037,0.19804937407799636
qwen25_1p5b,E2_127,random_like,random_control,random_25,UW3dDIrgcXfnvM6S!UnVzs,no,random_like_control,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.9143762509015484,-1.2002328987520616,0.5709814704968689,0.4290185295031312
qwen25_1p5b,E2_127,random_like,random_control,random_25,UW3dDIrgcXfnvM6S!UnVzs,no,random_like_control,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-1.9460079196193139,-0.9160507022287154,0.26309239855185446,0.7369076014481456
qwen25_1p5b,E2_127,random_like,random_control,random_25,UW3dDIrgcXfnvM6S!UnVzs,no,random_like_control,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.3885476888104882,-0.4827429973730804,0.2878590937158211,0.7121409062841789
qwen25_1p5b,E2_127,random_like,random_control,random_25,UW3dDIrgcXfnvM6S!UnVzs,no,random_like_control,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.6508476655166772,-1.0875211392429056,0.6074661013012911,0.3925338986987091
qwen25_1p5b,E2_127,random_like,random_control,random_25,UW3dDIrgcXfnvM6S!UnVzs,no,random_like_control,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.9763420627102932,-0.5818924759060398,0.40264661373393673,0.5973533862660633
qwen25_1p5b,E2_128,random_like,random_control,random_26,55SF*mckAya9&tL1K5,no,random_like_control,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.6491097035246942,-1.4777319334231265,0.45726011338837735,0.5427398866116226
qwen25_1p5b,E2_128,random_like,random_control,random_26,55SF*mckAya9&tL1K5,no,random_like_control,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-1.1201397254384702,-1.9401245537397351,0.6942331195680015,0.30576688043199857
qwen25_1p5b,E2_128,random_like,random_control,random_26,55SF*mckAya9&tL1K5,no,random_like_control,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.6967768199783192,-1.6441258028457044,0.7205817246751216,0.27941827532487834
qwen25_1p5b,E2_128,random_like,random_control,random_26,55SF*mckAya9&tL1K5,no,random_like_control,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-1.6768777633340448,-2.3871472568221206,0.6704607052835198,0.32953929471648014
qwen25_1p5b,E2_128,random_like,random_control,random_26,55SF*mckAya9&tL1K5,no,random_like_control,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.2568509968476983,-1.696619446103913,0.8084187919185025,0.1915812080814975
qwen25_1p5b,E2_128,random_like,random_control,random_26,55SF*mckAya9&tL1K5,no,random_like_control,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.7736671772099601,-1.2930054184381454,0.6269930119639168,0.3730069880360833
qwen25_1p5b,E2_128,random_like,random_control,random_26,55SF*mckAya9&tL1K5,no,random_like_control,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-2.1479199343211723,-1.524510982270861,0.3490065360791888,0.6509934639208113
qwen25_1p5b,E2_128,random_like,random_control,random_26,55SF*mckAya9&tL1K5,no,random_like_control,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.28227237031214,-0.6181334818320271,0.33981048143612963,0.6601895185638703
qwen25_1p5b,E2_128,random_like,random_control,random_26,55SF*mckAya9&tL1K5,no,random_like_control,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.5590767456478158,-1.366421971907458,0.6915434997760123,0.30845650022398774
qwen25_1p5b,E2_128,random_like,random_control,random_26,55SF*mckAya9&tL1K5,no,random_like_control,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.7220248735797862,-0.7345403251336833,0.5031288220479292,0.49687117795207086
qwen25_1p5b,E2_129,random_like,random_control,random_27,CUyuXYD@*MS1kffp!M,no,random_like_control,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.7903590825971412,-1.2993993085569004,0.3796674954979717,0.6203325045020283
qwen25_1p5b,E2_129,random_like,random_control,random_27,CUyuXYD@*MS1kffp!M,no,random_like_control,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-1.2021292543168745,-1.8215051796940864,0.6500765992413365,0.34992340075866346
qwen25_1p5b,E2_129,random_like,random_control,random_27,CUyuXYD@*MS1kffp!M,no,random_like_control,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.9534758535277122,-1.7664223697887604,0.6927370333870629,0.30726296661293717
qwen25_1p5b,E2_129,random_like,random_control,random_27,CUyuXYD@*MS1kffp!M,no,random_like_control,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-1.7317947524273125,-2.183794091414203,0.611114489419896,0.388885510580104
qwen25_1p5b,E2_129,random_like,random_control,random_27,CUyuXYD@*MS1kffp!M,no,random_like_control,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.24242645343122615,-1.8446605113356143,0.8323303939762421,0.16766960602375788
qwen25_1p5b,E2_129,random_like,random_control,random_27,CUyuXYD@*MS1kffp!M,no,random_like_control,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.9201411366147147,-1.2387326850440634,0.5789809634110201,0.4210190365889799
qwen25_1p5b,E2_129,random_like,random_control,random_27,CUyuXYD@*MS1kffp!M,no,random_like_control,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-2.5490443411371464,-1.7464036786698176,0.3094609391196829,0.690539060880317
qwen25_1p5b,E2_129,random_like,random_control,random_27,CUyuXYD@*MS1kffp!M,no,random_like_control,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.4759186096485517,-0.4252645433377379,0.2590995219143955,0.7409004780856046
qwen25_1p5b,E2_129,random_like,random_control,random_27,CUyuXYD@*MS1kffp!M,no,random_like_control,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.7624945753553438,-1.081134309154865,0.5789927091288783,0.42100729087112165
qwen25_1p5b,E2_129,random_like,random_control,random_27,CUyuXYD@*MS1kffp!M,no,random_like_control,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.9787282174430232,-0.6124111422870252,0.40943124490552707,0.5905687550944729
qwen25_1p5b,E2_130,random_like,random_control,random_28,JzPSFmo72*7sZP,no,random_like_control,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.861543314546407,-1.0680765981516998,0.3114247833156072,0.6885752166843928
qwen25_1p5b,E2_130,random_like,random_control,random_28,JzPSFmo72*7sZP,no,random_like_control,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-1.6208365482170985,-2.110518366955497,0.6200314741050648,0.37996852589493524
qwen25_1p5b,E2_130,random_like,random_control,random_28,JzPSFmo72*7sZP,no,random_like_control,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.9175580069249186,-1.5473475419411618,0.6524417383652084,0.3475582616347915
qwen25_1p5b,E2_130,random_like,random_control,random_28,JzPSFmo72*7sZP,no,random_like_control,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-2.0180386774938293,-2.6682016677051377,0.6570471912051137,0.3429528087948862
qwen25_1p5b,E2_130,random_like,random_control,random_28,JzPSFmo72*7sZP,no,random_like_control,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.5893724952207722,-1.0119887946698018,0.6041091375320855,0.39589086246791444
qwen25_1p5b,E2_130,random_like,random_control,random_28,JzPSFmo72*7sZP,no,random_like_control,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.9878918262039819,-1.2408043011109322,0.5628932299282088,0.4371067700717913
qwen25_1p5b,E2_130,random_like,random_control,random_28,JzPSFmo72*7sZP,no,random_like_control,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-2.166641271378719,-1.3176159794530344,0.2996373647526076,0.7003626352473925
qwen25_1p5b,E2_130,random_like,random_control,random_28,JzPSFmo72*7sZP,no,random_like_control,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.594392540327982,-0.4443379928005907,0.2404791198632778,0.7595208801367221
qwen25_1p5b,E2_130,random_like,random_control,random_28,JzPSFmo72*7sZP,no,random_like_control,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.9105988293033717,-1.0861350173953026,0.5437717100625713,0.4562282899374287
qwen25_1p5b,E2_130,random_like,random_control,random_28,JzPSFmo72*7sZP,no,random_like_control,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.8286454529648423,-0.6920056292334886,0.46589309347847596,0.534106906521524
qwen25_1p5b,E2_131,random_like,random_control,random_29,YH-V$LtJ6F$QVP9h3q@*,no,random_like_control,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.6277250377090433,-1.7422018366550234,0.5285879862389705,0.47141201376102954
qwen25_1p5b,E2_131,random_like,random_control,random_29,YH-V$LtJ6F$QVP9h3q@*,no,random_like_control,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-1.3529181148495844,-2.1410677096089676,0.6874338746680153,0.3125661253319848
qwen25_1p5b,E2_131,random_like,random_control,random_29,YH-V$LtJ6F$QVP9h3q@*,no,random_like_control,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.8139172336710734,-1.7668027664769683,0.7216951115592574,0.27830488844074275
